AssetId,Type,Lat,Lng
82013,A,-37.71062564,176.1154566
82014,A,-37.70788646,176.2891311
82015,A,-37.73883983,176.1324168
82016,A,-37.73628333,176.1856436
82017,A,-37.64817072,176.1897522
82018,A,-37.65667741,176.1921918
82019,A,-37.66995449,176.2146813
82020,A,-37.67393713,176.2300607
82021,A,-37.67548529,176.2328917
82022,A,-37.67913727,176.225586
82023,A,-37.69158267,176.2625826
82024,A,-37.66309897,176.1253318
82025,A,-37.66677558,176.1188219
82026,A,-37.66286473,176.1369357
82027,A,-37.66698047,176.1283965
82028,A,-37.67053382,176.1254954
82029,A,-37.66825701,176.1275753
82030,A,-37.67899645,176.1372986
82031,A,-37.66939403,176.1396168
82032,A,-37.67728355,176.1439886
82033,A,-37.66990945,176.1509263
82034,A,-37.67348762,176.1541709
82035,A,-37.67670813,176.1691878
82036,A,-37.68644505,176.1365835
82037,A,-37.68605301,176.1435712
82038,A,-37.68984881,176.1474446
82039,A,-37.69779392,176.1166056
82040,A,-37.7071656,176.120822
82041,A,-37.69638405,176.1292027
82042,A,-37.70143593,176.1337904
82043,A,-37.69562383,176.140033
82044,A,-37.69651278,176.1591759
82045,A,-37.70474964,176.1538054
82046,A,-37.69530192,176.1624347
82047,A,-37.71856055,176.1353535
82048,A,-37.70793695,176.1448868
82049,A,-37.71404141,176.1452086
82050,A,-37.71672393,176.1508314
82051,A,-37.72014966,176.1441616
82052,A,-37.71189556,176.1853234
82053,A,-37.73299813,176.1256775
82054,A,-37.72171087,176.1515637
82055,A,-37.72682948,176.1427694
82056,A,-37.73147191,176.1471029
82057,A,-37.73224357,176.1635134
82058,A,-37.73019165,176.1814231
82059,A,-37.73317752,176.178782
82060,A,-37.72626126,176.179377
82061,A,-37.72084839,176.1978331
82063,A,-37.73362624,176.1855008
82064,A,-37.6762166,176.1257766
82065,A,-37.68162335,176.2321066
82066,A,-37.6662466,176.15263
82067,A,-37.69058227,176.1682173
82068,A,-37.71530517,176.3394129
82069,A,-37.68419287,176.2308219
82070,A,-37.70218076,176.1236444
82071,A,-37.73472117,176.1923149
82072,A,-37.73751613,176.1357491
82073,A,-37.73421985,176.1258447
82074,A,-37.69804285,176.2617602
82075,A,-37.69187903,176.2676799
82076,A,-37.68747346,176.2508325
82077,A,-37.73206157,176.200788
82078,A,-37.70317557,176.1183934
82079,A,-37.72977048,176.1909758
82080,A,-37.71067076,176.291947
82081,A,-37.73687036,176.1995956
82082,A,-37.73434657,176.1963545
82083,A,-37.7026444,176.2720538
82084,A,-37.69717794,176.1413051
82085,A,-37.74072456,176.2007159
82086,A,-37.68313602,176.127812
82087,A,-37.74902245,176.159172
82088,A,-37.74689121,176.1596756
82089,A,-37.74537071,176.1049306
82090,A,-37.73650758,176.1380112
82091,A,-37.70342066,176.2739685
82092,A,-37.70928067,176.2912723
82093,A,-37.74156531,176.1302057
82094,A,-37.74148414,176.1311216
82095,A,-37.68885777,176.1175782
82097,A,-37.67772878,176.2209663
82098,A,-37.70499819,176.120315
82099,A,-37.73445472,176.1307507
82100,A,-37.69129285,176.251491
82102,A,-37.71508702,176.3337685
82103,A,-37.71266909,176.3003472
82104,A,-37.70977322,176.2931032
82105,A,-37.66828247,176.1290792
82106,A,-37.71244063,176.3176375
82107,A,-37.6912042,176.1167738
82108,A,-37.69573526,176.1061069
82109,A,-37.68996567,176.1087278
82110,A,-37.75091521,176.1681136
82111,A,-37.75035149,176.1679373
82112,A,-37.73750973,176.1876811
82113,A,-37.70862135,176.292627
82114,A,-37.7209879,176.344154
82115,A,-37.69089054,176.1134188
82116,A,-37.73900236,176.1106031
82117,A,-37.73983501,176.1113232
82118,A,-37.69821144,176.2596046
82119,A,-37.69831598,176.2599317
82120,A,-37.73417343,176.1754089
82121,A,-37.69203195,176.1075034
82122,A,-37.74797503,176.1230179
82123,A,-37.74986602,176.1569237
82124,A,-37.68077411,176.1147223
82125,A,-37.68442966,176.2535103
82126,A,-37.70814717,176.2968107
82127,A,-37.70418986,176.1305465
82128,A,-37.7050107,176.129243
82129,A,-37.70562651,176.1311868
82130,A,-37.70681795,176.1301998
82131,A,-37.69421902,176.1449408
82132,A,-37.69456286,176.1466287
82133,A,-37.69507602,176.1398948
82134,A,-37.69535877,176.1443372
82135,A,-37.69561792,176.1477232
82136,A,-37.69617908,176.1463713
82137,A,-37.69700665,176.1399326
82138,A,-37.69773735,176.1419566
82139,A,-37.69926394,176.1487234
82140,A,-37.69984929,176.1431535
82141,A,-37.70038541,176.1397007
82142,A,-37.70067944,176.1448255
82143,A,-37.7029456,176.1494838
82144,A,-37.70484307,176.145855
82145,A,-37.7063872,176.1434437
82146,A,-37.70687415,176.1457835
82147,A,-37.69375529,176.1579563
82148,A,-37.6953073,176.1600057
82149,A,-37.69686243,176.1589371
82150,A,-37.69732008,176.1617464
82151,A,-37.6984442,176.1518602
82152,A,-37.69868213,176.1564968
82153,A,-37.69997433,176.1558041
82154,A,-37.70070924,176.1543049
82155,A,-37.70110991,176.1601946
82156,A,-37.7015589,176.1611476
82157,A,-37.70370975,176.1513142
82158,A,-37.70430064,176.1530385
82159,A,-37.70464941,176.159134
82160,A,-37.70517693,176.1559783
82161,A,-37.70552645,176.1613559
82162,A,-37.70638976,176.152836
82163,A,-37.6937139,176.1668704
82164,A,-37.69667264,176.1654933
82165,A,-37.70163868,176.1652386
82166,A,-37.70380261,176.1635197
82167,A,-37.70443347,176.1632708
82168,A,-37.70539519,176.1668065
82169,A,-37.70660251,176.1654764
82170,A,-37.70106708,176.1637697
82171,A,-37.71184747,176.1161648
82172,A,-37.71943692,176.1264202
82173,A,-37.72042463,176.127229
82174,A,-37.70817491,176.1381184
82175,A,-37.70940624,176.1378969
82176,A,-37.71096396,176.1396534
82177,A,-37.71337129,176.1379021
82178,A,-37.71471883,176.1387011
82179,A,-37.71272961,176.1345975
82180,A,-37.71310404,176.1338042
82181,A,-37.7152685,176.1322829
82182,A,-37.7157714,176.1346209
82183,A,-37.71650867,176.1309461
82184,A,-37.71643822,176.1378089
82185,A,-37.71699876,176.1352494
82186,A,-37.71768011,176.1295783
82187,A,-37.71771082,176.1386034
82188,A,-37.7182728,176.1362854
82189,A,-37.71881133,176.1293608
82190,A,-37.71926406,176.1296443
82191,A,-37.7193458,176.1366646
82192,A,-37.72066002,176.1326425
82193,A,-37.72119158,176.1295995
82194,A,-37.70798681,176.1407933
82195,A,-37.70852188,176.1424718
82196,A,-37.70922887,176.1434244
82197,A,-37.71257293,176.1425231
82198,A,-37.70907001,176.149195
82199,A,-37.71027056,176.1502468
82200,A,-37.7128765,176.1497668
82201,A,-37.71382082,176.1443642
82202,A,-37.7147505,176.1426034
82203,A,-37.715175,176.1447508
82204,A,-37.71598105,176.1457001
82205,A,-37.71644608,176.1509482
82206,A,-37.71707139,176.1426081
82207,A,-37.71736248,176.1502589
82208,A,-37.71787747,176.1418615
82209,A,-37.71841723,176.1442387
82210,A,-37.71906093,176.1494593
82211,A,-37.71978642,176.1476331
82212,A,-37.7203239,176.146334
82213,A,-37.72070484,176.1451144
82214,A,-37.70773456,176.1601734
82215,A,-37.70865133,176.1593011
82216,A,-37.70990532,176.160913
82217,A,-37.70795175,176.1553958
82218,A,-37.70920341,176.1516182
82219,A,-37.70954936,176.1553295
82220,A,-37.71016633,176.1561268
82221,A,-37.71059972,176.1603658
82223,A,-37.71217316,176.1587483
82224,A,-37.71319119,176.1578732
82225,A,-37.70717026,176.1670122
82226,A,-37.70876058,176.1665535
82227,A,-37.71009409,176.1643624
82228,A,-37.71196614,176.1642123
82229,A,-37.71900073,176.1738406
82230,A,-37.71279845,176.182657
82231,A,-37.71423092,176.1847252
82232,A,-37.71544181,176.1777365
82233,A,-37.71646979,176.1785497
82234,A,-37.71752262,176.1782504
82235,A,-37.71915907,176.1816702
82236,A,-37.71991385,176.1747641
82237,A,-37.71227855,176.1854968
82238,A,-37.71428231,176.1896697
82239,A,-37.71480694,176.1874732
82240,A,-37.72152541,176.1287161
82241,A,-37.73190263,176.1275447
82243,A,-37.72144585,176.1395863
82244,A,-37.72182564,176.1313516
82245,A,-37.72241452,176.1336087
82246,A,-37.72276716,176.1370952
82247,A,-37.72368149,176.1393036
82248,A,-37.72394043,176.1321964
82249,A,-37.72453115,176.1326314
82250,A,-37.72495513,176.1305825
82251,A,-37.72588184,176.1357816
82252,A,-37.72709596,176.1294984
82253,A,-37.72777516,176.1400286
82254,A,-37.72806222,176.1350534
82255,A,-37.72870816,176.1357953
82256,A,-37.72946978,176.1335243
82257,A,-37.73026984,176.1380976
82258,A,-37.73049348,176.136959
82259,A,-37.73141013,176.1398427
82260,A,-37.73249337,176.1319415
82261,A,-37.73293915,176.1362061
82262,A,-37.73371547,176.1327393
82263,A,-37.73471607,176.132054
82264,A,-37.721929,176.1405951
82265,A,-37.72223919,176.1428166
82266,A,-37.72239538,176.1495481
82267,A,-37.72287719,176.1439079
82268,A,-37.72332575,176.1445024
82269,A,-37.72384623,176.1466036
82270,A,-37.72481681,176.146686
82271,A,-37.72661221,176.1418349
82272,A,-37.72783551,176.1414894
82273,A,-37.72899642,176.1517953
82274,A,-37.73002714,176.1513213
82275,A,-37.73053344,176.1422841
82276,A,-37.73085709,176.1412325
82277,A,-37.73164186,176.1425224
82278,A,-37.73254635,176.1424624
82279,A,-37.72703248,176.15311
82280,A,-37.73078807,176.1629756
82281,A,-37.73348263,176.1580878
82282,A,-37.72131779,176.1712373
82283,A,-37.72252941,176.172242
82284,A,-37.72400579,176.1666619
82285,A,-37.7250389,176.1677926
82286,A,-37.72573529,176.1730255
82288,A,-37.72842635,176.1633577
82289,A,-37.7289075,176.1700689
82290,A,-37.72950355,176.1694729
82291,A,-37.73040151,176.1674191
82292,A,-37.73192676,176.1637426
82293,A,-37.73246019,176.1681235
82294,A,-37.72451684,176.1835651
82295,A,-37.72620523,176.1843632
82296,A,-37.72757859,176.1842568
82297,A,-37.72846682,176.1822296
82298,A,-37.7300455,176.1811964
82299,A,-37.73061229,176.1812044
82300,A,-37.73109807,176.181044
82301,A,-37.73166208,176.1792945
82302,A,-37.73223991,176.1783356
82303,A,-37.73266286,176.1799212
82304,A,-37.72072848,176.1755731
82305,A,-37.72163162,176.1754313
82306,A,-37.7233297,176.1786788
82307,A,-37.72433174,176.1812741
82308,A,-37.72499157,176.1814195
82309,A,-37.7259737,176.1804239
82310,A,-37.72679375,176.1762778
82311,A,-37.72790864,176.1756615
82312,A,-37.72182017,176.1957959
82313,A,-37.72374079,176.1955094
82314,A,-37.72473333,176.1909354
82315,A,-37.72583244,176.1899358
82316,A,-37.72702804,176.1886299
82317,A,-37.72957744,176.1899933
82318,A,-37.73036012,176.187927
82319,A,-37.73154539,176.1961708
82320,A,-37.73273294,176.189157
82321,A,-37.72320702,176.1989121
82322,A,-37.72415499,176.1995161
82323,A,-37.72492803,176.2036453
82324,A,-37.72538382,176.2009807
82325,A,-37.72607014,176.1987324
82326,A,-37.72690007,176.2020454
82327,A,-37.72772012,176.2002126
82328,A,-37.73978463,176.1293318
82329,A,-37.7414151,176.1267798
82330,A,-37.73623068,176.1333081
82331,A,-37.73659166,176.1380334
82332,A,-37.73487979,176.1429909
82333,A,-37.73836536,176.1476295
82334,A,-37.73456735,176.1624368
82335,A,-37.73519895,176.1599961
82336,A,-37.7358728,176.1590943
82337,A,-37.73644738,176.1608924
82338,A,-37.73698789,176.1585267
82339,A,-37.73899048,176.1636495
82340,A,-37.74023805,176.1637103
82341,A,-37.74103777,176.162012
82342,A,-37.74283412,176.1592981
82343,A,-37.74070548,176.1639742
82344,A,-37.73440724,176.1840692
82345,A,-37.7350998,176.1849799
82346,A,-37.73333144,176.1957476
82347,A,-37.73415533,176.1933322
82348,A,-37.74943101,176.1638525
82350,A,-37.67747371,176.1238556
82351,A,-37.67813842,176.1241341
82352,A,-37.67933964,176.1224832
82353,A,-37.68013575,176.1268825
82354,A,-37.66962357,176.1342407
82355,A,-37.67250209,176.1326643
82356,A,-37.673575,176.1309916
82357,A,-37.67387225,176.1350323
82358,A,-37.67467646,176.132038
82359,A,-37.67520136,176.1272695
82360,A,-37.6757218,176.1332093
82361,A,-37.67843163,176.1281275
82362,A,-37.68014103,176.131718
82363,A,-37.68158292,176.12303
82364,A,-37.68314598,176.1263537
82365,A,-37.68494288,176.1264537
82366,A,-37.68599851,176.127382
82367,A,-37.6808923,176.1283455
82368,A,-37.6818004,176.1334076
82369,A,-37.68334594,176.1298021
82370,A,-37.68365145,176.1331454
82371,A,-37.68410314,176.1337724
82372,A,-37.68462376,176.1276998
82373,A,-37.68537436,176.1329453
82374,A,-37.68752825,176.129484
82375,A,-37.64805746,176.1943176
82376,A,-37.65615344,176.1919989
82378,A,-37.67745645,176.2296034
82379,A,-37.68171428,176.215679
82380,A,-37.68925109,176.2632067
82381,A,-37.69280011,176.2554334
82382,A,-37.70424589,176.2897489
82383,A,-37.73277461,176.1180743
82384,A,-37.7379272,176.1295512
82385,A,-37.65173113,176.2027148
82386,A,-37.66323253,176.2211844
82387,A,-37.6793124,176.2108973
82388,A,-37.67992908,176.228864
82389,A,-37.68936924,176.2559499
82390,A,-37.70353907,176.287703
82391,A,-37.66300917,176.1258475
82392,A,-37.66572074,176.126702
82393,A,-37.66410717,176.1329161
82394,A,-37.66574138,176.1427609
82395,A,-37.66892318,176.1222919
82396,A,-37.66741544,176.1394816
82397,A,-37.67198797,176.1489634
82398,A,-37.66705693,176.1506813
82399,A,-37.67701604,176.1652935
82400,A,-37.69239393,176.1386592
82401,A,-37.69203956,176.161708
82402,A,-37.69326118,176.1671007
82403,A,-37.70794877,176.1310711
82404,A,-37.69934728,176.1540072
82405,A,-37.70633017,176.1543736
82406,A,-37.70269948,176.1655521
82407,A,-37.71570832,176.1397569
82408,A,-37.7082651,176.143907
82409,A,-37.70868863,176.162097
82410,A,-37.7221183,176.1319376
82411,A,-37.72868273,176.1383939
82412,A,-37.73472677,176.1342723
82413,A,-37.7311817,176.1625098
82414,A,-37.73395106,176.1641577
82415,A,-37.72482415,176.1949173
82416,A,-37.74188856,176.1211558
82417,A,-37.67792129,176.1325855
82418,A,-37.73082835,176.1930899
82419,A,-37.74068194,176.1313159
82420,A,-37.71069788,176.3004973
82421,A,-37.73481075,176.1765492
82422,A,-37.74063914,176.1513672
82423,A,-37.6956132,176.1235211
82424,A,-37.69469352,176.2598099
82425,A,-37.73710451,176.1202629
82426,A,-37.70442914,176.2976287
82427,A,-37.71566932,176.3382072
82428,A,-37.71685097,176.3425765
82429,A,-37.73720929,176.1520726
82430,A,-37.69408448,176.2526716
82431,A,-37.69548777,176.1266123
82432,A,-37.70028193,176.1240863
82433,A,-37.7434034,176.1630676
82434,A,-37.7399122,176.123263
82435,A,-37.71931352,176.1754962
82436,A,-37.68333367,176.1655795
82437,A,-37.7035409,176.1320786
82438,A,-37.7313074,176.1944805
82439,A,-37.68450531,176.2325924
82440,A,-37.70304724,176.1213883
82441,A,-37.70434256,176.294769
82442,A,-37.70599875,176.2825153
82443,A,-37.70691801,176.2835724
82444,A,-37.6696145,176.2087857
82445,A,-37.73370901,176.1761826
82446,A,-37.74563517,176.1627442
82447,A,-37.7356433,176.1927874
82448,A,-37.70717152,176.2815781
82449,A,-37.69825886,176.1481612
82450,A,-37.72998893,176.1980698
82451,A,-37.69417288,176.1459434
82452,A,-37.696373,176.2611376
82453,A,-37.6876972,176.2529413
82454,A,-37.74894019,176.1651616
82455,A,-37.65491698,176.1858965
82456,A,-37.69842121,176.1141144
82457,A,-37.7183623,176.3476345
82458,A,-37.68805456,176.2311565
82459,A,-37.70736587,176.2927172
82460,A,-37.71724653,176.1320415
82461,A,-37.68361344,176.2341194
82462,A,-37.69429193,176.1232603
82463,A,-37.69188446,176.2466941
82464,A,-37.72221942,176.351206
82465,A,-37.72255623,176.3541412
82466,A,-37.69312323,176.2684022
82467,A,-37.71001581,176.2898711
82468,A,-37.70650412,176.1167683
82469,A,-37.70342266,176.1281595
82470,A,-37.73348908,176.1884542
82471,A,-37.75085747,176.1262964
82472,A,-37.6937627,176.2514291
82473,A,-37.73935078,176.2018578
82474,A,-37.68577456,176.1167021
82475,A,-37.68512109,176.1145343
82477,A,-37.71116941,176.1504804
82478,A,-37.63251265,176.175479
82479,A,-37.74065742,176.1562377
82480,A,-37.74385634,176.1232249
82481,A,-37.66235291,176.1395406
82482,A,-37.73153164,176.1969908
82483,A,-37.69981737,176.1623309
82484,A,-37.72338009,176.3496365
82485,A,-37.68292169,176.1700036
82486,A,-37.71031297,176.2961158
82487,A,-37.70632592,176.1174113
82488,A,-37.70633837,176.1194347
82489,A,-37.73338704,176.1960293
82490,A,-37.73690399,176.2001912
82491,A,-37.7072063,176.1647912
82492,A,-37.74549098,176.1279371
82493,A,-37.69481528,176.1486419
82494,A,-37.74513011,176.1260802
82495,A,-37.75050285,176.1672015
82496,A,-37.71420049,176.3267453
82497,A,-37.71554379,176.3274845
82499,A,-37.72403124,176.3499186
82500,A,-37.6932622,176.107735
82501,A,-37.69502684,176.1065536
82502,A,-37.73687832,176.1240941
82503,A,-37.74174406,176.1993917
82504,A,-37.71561557,176.1356086
82505,A,-37.74961212,176.1523828
82506,A,-37.68439811,176.1121919
82507,A,-37.68555503,176.1108634
82508,A,-37.74403934,176.1058972
82509,A,-37.73966171,176.108943
82510,A,-37.74102091,176.112372
82511,A,-37.74159756,176.1122408
82512,A,-37.65927356,176.1990564
82513,A,-37.65589044,176.1967057
82514,A,-37.74475333,176.112054
82515,A,-37.72598177,176.1365329
82516,A,-37.68389735,176.2521049
82517,A,-37.74166795,176.1077828
82518,A,-37.70443872,176.2821379
82519,A,-37.73658168,176.125117
82520,A,-37.73787607,176.1264484
82521,A,-37.74999266,176.109688
82522,A,-37.74675008,176.1320054
82523,A,-37.68333028,176.1704556
82524,A,-37.691519,176.1603561
82525,A,-37.71071855,176.1482011
82526,A,-37.70017249,176.2813342
82527,A,-37.67995673,176.2212103
82528,A,-37.75231526,176.1065238
82529,A,-37.74276804,176.2032764
82530,A,-37.71685363,176.3120627
82531,A,-37.69239797,176.2571291
82532,A,-37.74261943,176.0980059
82533,A,-37.74519984,176.0987168
82534,A,-37.7407599,176.106833
82535,A,-37.70979867,176.115547
82536,A,-37.73987116,176.1081048
82538,A,-37.740443,176.1079284
82539,A,-37.74669621,176.1230615
82540,A,-37.74205803,176.102164
82542,A,-37.71489722,176.3120767
82543,A,-37.71467577,176.3092043
82544,A,-37.73626148,176.1353584
82545,A,-37.73099189,176.2026657
82546,A,-37.75293819,176.1040914
82547,A,-37.69001674,176.1259199
82548,A,-37.73748532,176.1292823
82549,A,-37.74074467,176.1048431
82550,A,-37.73946893,176.1013102
82551,A,-37.68442262,176.2500612
82552,A,-37.68849177,176.2474341
82553,A,-37.74602897,176.1090966
82554,A,-37.74945495,176.1087106
82556,A,-37.73889688,176.1267892
82558,A,-37.72871717,176.2034502
82559,A,-37.68600584,176.2484037
82560,A,-37.71081968,176.2963004
82561,A,-37.70100841,176.140593
82562,A,-37.66769317,176.1289452
82563,A,-37.70851518,176.2992623
82564,A,-37.68290916,176.1175892
82565,A,-37.63407499,176.1769099
82566,A,-37.71426006,176.301399
82567,A,-37.680213,176.1644588
82568,A,-37.68422076,176.1178611
82569,A,-37.67080612,176.2026819
82570,A,-37.69039919,176.1079016
82571,A,-37.73957948,176.1380021
82572,A,-37.74480984,176.1630061
82573,A,-37.68574598,176.115124
82574,A,-37.68667205,176.1150822
82575,A,-37.75064191,176.1552602
82576,A,-37.74915041,176.1543662
82577,A,-37.73878584,176.1442199
82578,A,-37.70467272,176.1197023
82579,A,-37.72838172,176.1424575
82580,A,-37.70948407,176.2949843
82581,A,-37.67122373,176.1652324
82582,A,-37.75042192,176.1236727
82583,A,-37.69415957,176.1222325
82584,A,-37.71984622,176.3430888
82585,A,-37.6910695,176.1276499
82586,A,-37.74804036,176.1257454
82587,A,-37.74908639,176.125744
82588,A,-37.7471939,176.1586821
82589,A,-37.74149926,176.158865
82590,A,-37.68818269,176.1203831
82591,A,-37.69276243,176.1191974
82592,A,-37.69484778,176.116327
82593,A,-37.70452914,176.1333528
82594,A,-37.69893992,176.258871
82595,A,-37.7362791,176.1997306
82596,A,-37.6986405,176.1368246
82597,A,-37.72510728,176.1903083
82598,A,-37.68818476,176.1103303
82599,A,-37.69352159,176.1216668
82600,A,-37.70150853,176.2814215
82601,A,-37.6999016,176.1330894
82602,A,-37.69030426,176.2597247
82603,A,-37.71292975,176.1517961
82604,A,-37.6858619,176.2273295
82605,A,-37.69687088,176.2565526
82606,A,-37.70927501,176.2932391
82607,A,-37.70344682,176.1195073
82608,A,-37.74149138,176.1343574
82609,A,-37.71921456,176.3417659
82610,A,-37.69196903,176.1187991
82611,A,-37.68805115,176.1198363
82612,A,-37.74045283,176.1854056
82613,A,-37.74133515,176.185659
82614,A,-37.74187876,176.1868555
82615,A,-37.73476955,176.1983153
82616,A,-37.74475797,176.105458
82617,A,-37.72052966,176.3470052
82618,A,-37.68989936,176.1107547
82619,A,-37.69468092,176.1101644
82620,A,-37.71650052,176.3328756
82621,A,-37.74785044,176.1554693
82622,A,-37.68543431,176.1243515
82623,A,-37.68403449,176.1250755
82624,A,-37.6870866,176.1261885
82625,A,-37.74093627,176.1350828
82626,A,-37.74500505,176.1349303
82627,A,-37.73888873,176.1856338
82628,A,-37.74448642,176.1526587
82629,A,-37.74598615,176.1537877
82630,A,-37.74968958,176.1516768
82631,A,-37.74937413,176.1517918
82632,A,-37.73206099,176.1409584
82633,A,-37.74134995,176.1899768
82634,A,-37.74123821,176.1377593
82635,A,-37.68549508,176.2504976
82636,A,-37.71184718,176.1139011
82637,A,-37.71769227,176.3350851
82638,A,-37.67902748,176.1338068
82639,A,-37.74672309,176.1261114
82640,A,-37.69806796,176.2575281
82641,A,-37.74078484,176.1372723
82642,A,-37.70164314,176.1186332
82643,A,-37.68949396,176.249231
82644,A,-37.70514073,176.2775236
82645,A,-37.72250187,176.1780338
82646,A,-37.75029356,176.1229015
82647,A,-37.74312901,176.129607
82648,A,-37.69528716,176.1200805
82649,A,-37.7003151,176.1223565
82650,A,-37.69128764,176.2526476
82651,A,-37.66748478,176.1801142
82652,A,-37.67028281,176.1439154
82653,A,-37.72869772,176.191397
82654,A,-37.70052964,176.1205881
82655,A,-37.73541069,176.1890332
82656,A,-37.70058909,176.2770454
82657,A,-37.75204615,176.1235363
82658,A,-37.70898177,176.1205259
82659,A,-37.63404509,176.1782203
82660,A,-37.63611088,176.1852746
82661,A,-37.63796509,176.1842408
82662,A,-37.6389091,176.1852773
82663,A,-37.64192705,176.1883651
82664,A,-37.64279228,176.1872269
82665,A,-37.64440608,176.1875317
82666,A,-37.64444211,176.1909159
82667,A,-37.64724284,176.1838556
82668,A,-37.65067006,176.1901074
82669,A,-37.64867032,176.1951583
82670,A,-37.65136771,176.2010282
82671,A,-37.65264778,176.1871526
82672,A,-37.65843453,176.1940038
82673,A,-37.65420535,176.2045824
82674,A,-37.65520469,176.2007559
82675,A,-37.6600165,176.2023991
82676,A,-37.66289982,176.2048442
82677,A,-37.65467724,176.2078532
82678,A,-37.66027178,176.2133715
82679,A,-37.66262466,176.2085367
82680,A,-37.66473503,176.2089981
82681,A,-37.66749921,176.1243211
82682,A,-37.6687644,176.1295551
82683,A,-37.66802577,176.1451684
82684,A,-37.67868691,176.1663402
82685,A,-37.66549177,176.1980669
82686,A,-37.6658088,176.1991704
82687,A,-37.66625358,176.2145361
82688,A,-37.66777717,176.2129234
82689,A,-37.66883132,176.2168566
82690,A,-37.67687038,176.2166033
82691,A,-37.66515986,176.2218681
82692,A,-37.66817208,176.2237068
82693,A,-37.66932339,176.226158
82694,A,-37.67015065,176.2229416
82695,A,-37.67133885,176.224829
82696,A,-37.67215596,176.2244652
82697,A,-37.6740744,176.227366
82698,A,-37.67673951,176.2227732
82699,A,-37.67109343,176.2294717
82700,A,-37.67323396,176.2341035
82701,A,-37.67618769,176.2354904
82702,A,-37.67682237,176.2423564
82703,A,-37.69281365,176.1377435
82704,A,-37.68410258,176.1407306
82705,A,-37.68915161,176.1423008
82706,A,-37.68087083,176.1686622
82707,A,-37.68272986,176.1694217
82708,A,-37.68454993,176.1658557
82709,A,-37.67859795,176.2153752
82710,A,-37.68116645,176.2168918
82711,A,-37.6785895,176.2262676
82712,A,-37.6798792,176.227587
82713,A,-37.67815395,176.2350903
82714,A,-37.6796812,176.2395554
82715,A,-37.68132823,176.234539
82716,A,-37.6819065,176.2396852
82717,A,-37.68281237,176.2339696
82718,A,-37.68404244,176.2383711
82719,A,-37.6855815,176.2359863
82720,A,-37.67789885,176.2423319
82721,A,-37.68311808,176.2471984
82722,A,-37.68488014,176.247702
82723,A,-37.687317,176.2591958
82724,A,-37.6966462,176.1135056
82725,A,-37.69843809,176.1237083
82726,A,-37.70060962,176.125205
82727,A,-37.70323186,176.124208
82728,A,-37.69797003,176.1395488
82729,A,-37.69850548,176.1626833
82730,A,-37.7000558,176.1629058
82731,A,-37.69217752,176.2625763
82732,A,-37.6936217,176.2533846
82733,A,-37.69689043,176.2630022
82734,A,-37.69381756,176.2656105
82735,A,-37.69478523,176.2690927
82736,A,-37.69730937,176.2650723
82737,A,-37.69821375,176.2682196
82738,A,-37.69916155,176.2714407
82739,A,-37.69986391,176.2706633
82740,A,-37.69641485,176.2777329
82741,A,-37.70033667,176.2853901
82742,A,-37.70056068,176.2895458
82743,A,-37.7015939,176.2953614
82744,A,-37.70296549,176.2967317
82745,A,-37.70874249,176.1172213
82746,A,-37.71539262,176.1357262
82747,A,-37.70473446,176.286398
82748,A,-37.70870448,176.287126
82749,A,-37.7077848,176.2892254
82750,A,-37.70428561,176.3039659
82751,A,-37.70629202,176.3009779
82752,A,-37.71050979,176.3201654
82753,A,-37.71211056,176.3291823
82754,A,-37.71327093,176.3325307
82755,A,-37.71419618,176.3367867
82756,A,-37.73196585,176.1168375
82757,A,-37.72568565,176.1337483
82758,A,-37.73227104,176.1491631
82759,A,-37.73264643,176.1626113
82760,A,-37.72624444,176.1954626
82761,A,-37.72703579,176.191987
82762,A,-37.72162211,176.197856
82763,A,-37.72857208,176.1991686
82764,A,-37.7296956,176.1996922
82765,A,-37.71759014,176.3401225
82766,A,-37.73710681,176.1225427
82767,A,-37.73906511,176.121014
82768,A,-37.73759892,176.1303718
82769,A,-37.73813411,176.1336914
82770,A,-37.7392363,176.1314535
82771,A,-37.73481967,176.1553596
82772,A,-37.73708644,176.1563677
82773,A,-37.73941098,176.1561864
82774,A,-37.74743125,176.1618978
82775,A,-37.73579651,176.1843862
82776,A,-37.73631528,176.1820625
82777,A,-37.73694418,176.1817027
82778,A,-37.73343719,176.1904751
82780,A,-37.63658296,176.1802451
82781,A,-37.63817,176.1865554
82782,A,-37.63971946,176.1849199
82783,A,-37.64011391,176.1861377
82784,A,-37.64216136,176.1887528
82785,A,-37.64562461,176.1917352
82786,A,-37.64665499,176.1914006
82787,A,-37.64938543,176.1885885
82788,A,-37.64747433,176.1982531
82789,A,-37.65044192,176.1971388
82790,A,-37.6564735,176.1892433
82791,A,-37.65875014,176.185713
82792,A,-37.65240061,176.2021443
82793,A,-37.65449329,176.2036815
82794,A,-37.66097683,176.2000617
82795,A,-37.66480697,176.1980615
82796,A,-37.65985493,176.2147407
82797,A,-37.66208091,176.2089639
82798,A,-37.66282561,176.2193313
82799,A,-37.66587507,176.2012209
82800,A,-37.66808859,176.2145934
82801,A,-37.67700336,176.2131404
82802,A,-37.66868365,176.2178991
82803,A,-37.67030617,176.2180402
82804,A,-37.67203699,176.220746
82805,A,-37.67402502,176.220804
82806,A,-37.67339919,176.2357794
82807,A,-37.67464123,176.2368861
82808,A,-37.67554925,176.2348041
82809,A,-37.67760737,176.2329914
